24701	8000	0	1	000000082000000005560000000001	GW00556
24704	4000	0	1	000000082000000005570000000001	GW00557
24707	2000	0	1	000000082000000005580000000001	GW00558
24702	6000	0	1	000000082000000005590000000001	GW00559
24709	3000	0	1	000000082000000005600000000001	GW00560
23582	7500	0	1	000000082000000005610000000001	GW00561
23584	1500	0	1	000000082000000005620000000001	GW00562
23583	6000	0	1	000000082000000005630000000001	GW00563
23585	1000	0	1	000000082000000005640000000001	GW00564
23586	10500	0	1	000000082000000005650000000001	GW00565
23587	2000	0	1	000000082000000005660000000001	GW00566
23588	2000	0	1	000000082000000005670000000001	GW00567
23581	30000	0	1	000000082000000005680000000001	GW00568
24782	1000	0	1	000000082000000005690000000001	GW00569
24886	600	604800	1	000000082000000005700000000001	GW00570
24890	500	604800	1	000000082000000005710000000001	GW00571
24896	200	604800	1	000000082000000005720000000001	GW00572
24888	1000	604800	1	000000082000000005730000000001	GW00573
24894	300	604800	1	000000082000000005740000000001	GW00574
24898	400	604800	1	000000082000000005750000000001	GW00575
24886	6000	0	1	000000082000000005760000000001	GW00576
24890	5000	0	1	000000082000000005770000000001	GW00577
24896	2000	0	1	000000082000000005780000000001	GW00578
24888	9500	0	1	000000082000000005790000000001	GW00579
24894	3000	0	1	000000082000000005800000000001	GW00580
24898	4000	0	1	000000082000000005810000000001	GW00581
25161	1000	0	1	000000082000000005820000000001	GW00582
25065	800	604800	1	000000082000000005830000000001	GW00583
25071	200	604800	1	000000082000000005840000000001	GW00584
25069	300	604800	1	000000082000000005850000000001	GW00585
25074	700	604800	1	000000082000000005860000000001	GW00586
25066	200	604800	1	000000082000000005870000000001	GW00587
25072	200	604800	1	000000082000000005880000000001	GW00588
25070	500	604800	1	000000082000000005890000000001	GW00589
25075	200	604800	1	000000082000000005900000000001	GW00590
25065	8000	0	1	000000082000000005910000000001	GW00591
25071	2000	0	1	000000082000000005920000000001	GW00592
25069	3000	0	1	000000082000000005930000000001	GW00593
25074	2000	0	1	000000082000000005940000000001	GW00594
25066	7000	0	1	000000082000000005950000000001	GW00595
25072	1500	0	1	000000082000000005960000000001	GW00596
25070	5000	0	1	000000082000000005970000000001	GW00597
25075	2000	0	1	000000082000000005980000000001	GW00598
25622	4600	0	1	000000082000000005990000000001	GW00599
25623	12500	0	1	000000082000000006000000000001	GW00600
25624	22500	0	1	000000082000000006010000000001	GW00601
25625	45000	0	1	000000082000000006020000000001	GW00602
25626	53000	0	1	000000082000000006030000000001	GW00603
26639	30000	0	1	000000082000000006040000000001	GW00604
27309	1000	0	1	000000082000000006050000000001	GW00605
25303	900	604800	1	000000082000000006060000000001	GW00606
25307	200	604800	1	000000082000000006070000000001	GW00607
25311	100	604800	1	000000082000000006080000000001	GW00608
25305	1000	604800	1	000000082000000006090000000001	GW00609
25308	300	604800	1	000000082000000006100000000001	GW00610
25313	200	604800	1	000000082000000006110000000001	GW00611
25303	9000	0	1	000000082000000006120000000001	GW00612
25307	2000	0	1	000000082000000006130000000001	GW00613
25311	1000	0	1	000000082000000006140000000001	GW00614
25305	10000	0	1	000000082000000006150000000001	GW00615
25308	2500	0	1	000000082000000006160000000001	GW00616
25313	1500	0	1	000000082000000006170000000001	GW00617
24679	1000	0	1	000000082000000006180000000001	GW00618
24679	10000	0	10	000000082000000006190000000001	GW00619
27232	40000	0	1	000000082000000006200000000001	GW00620
27244	40000	0	1	000000082000000006210000000001	GW00621
27252	34000	0	1	000000082000000006220000000001	GW00622
27260	28000	0	1	000000082000000006230000000001	GW00623
27731	1000	0	1	000000082000000006240000000001	GW00624
25302	800	604800	1	000000082000000006250000000001	GW00625
25306	400	604800	1	000000082000000006260000000001	GW00626
25310	100	604800	1	000000082000000006270000000001	GW00627
25304	900	604800	1	000000082000000006280000000001	GW00628
25309	200	604800	1	000000082000000006290000000001	GW00629
25312	200	604800	1	000000082000000006300000000001	GW00630
25302	8000	0	1	000000082000000006310000000001	GW00631
25306	4000	0	1	000000082000000006320000000001	GW00632
25310	1000	0	1	000000082000000006330000000001	GW00633
25304	9000	0	1	000000082000000006340000000001	GW00634
25309	2000	0	1	000000082000000006350000000001	GW00635
25312	1500	0	1	000000082000000006360000000001	GW00636
27424	500	0	1	000000082000000006370000000001	GW00637
27424	2000	0	5	000000082000000006380000000001	GW00638
27728	500	0	1	000000082000000006390000000001	GW00639
27310	1000	0	1	000000082000000006400000000001	GW00640
26363	1000	604800	1	000000082000000006410000000001	GW00641
26370	400	604800	1	000000082000000006420000000001	GW00642
26380	300	604800	1	000000082000000006430000000001	GW00643
26359	1000	604800	1	000000082000000006440000000001	GW00644
26367	400	604800	1	000000082000000006450000000001	GW00645
26371	200	604800	1	000000082000000006460000000001	GW00646
26376	200	604800	1	000000082000000006470000000001	GW00647
26184	11000	0	1	000000082000000006480000000001	GW00648
26363	10000	0	1	000000082000000006490000000001	GW00649
26370	4000	0	1	000000082000000006500000000001	GW00650
26380	3000	0	1	000000082000000006510000000001	GW00651
26359	10000	0	1	000000082000000006520000000001	GW00652
26367	4000	0	1	000000082000000006530000000001	GW00653
26371	2000	0	1	000000082000000006540000000001	GW00654
26175	11000	0	1	000000082000000006550000000001	GW00655
26376	2000	0	1	000000082000000006560000000001	GW00656
22113	11000	0	1	000000082000000006570000000001	GW00657
22113	11000	0	1	000000082000000006580000000001	GW00658
22113	11000	0	1	000000082000000006590000000001	GW00659
26708	55000	0	1	000000082000000006600000000001	GW00660
26381	800	604800	1	000000082000000006610000000001	GW00661
26366	600	604800	1	000000082000000006620000000001	GW00662
26375	200	604800	1	000000082000000006630000000001	GW00663
26361	900	604800	1	000000082000000006640000000001	GW00664
26372	100	604800	1	000000082000000006650000000001	GW00665
26378	300	604800	1	000000082000000006660000000001	GW00666
26182	11000	0	1	000000082000000006670000000001	GW00667
26185	11500	0	1	000000082000000006680000000001	GW00668
26381	8000	0	1	000000082000000006690000000001	GW00669
27472	1000	0	1	000000082000000006700000000001	GW00670
26375	2000	0	1	000000082000000006710000000001	GW00671
26361	9000	0	1	000000082000000006720000000001	GW00672
26372	1000	0	1	000000082000000006730000000001	GW00673
26378	3000	0	1	000000082000000006740000000001	GW00674
26366	6000	0	1	000000082000000006750000000001	GW00675
27314	800	604800	1	000000082000000006760000000001	GW00676
27320	400	604800	1	000000082000000006770000000001	GW00677
27330	200	604800	1	000000082000000006780000000001	GW00678
27311	800	604800	1	000000082000000006790000000001	GW00679
27317	600	604800	1	000000082000000006800000000001	GW00680
27327	300	604800	1	000000082000000006810000000001	GW00681
27314	8000	0	1	000000082000000006820000000001	GW00682
27320	4000	0	1	000000082000000006830000000001	GW00683
27330	2000	0	1	000000082000000006840000000001	GW00684
27311	8000	0	1	000000082000000006850000000001	GW00685
27317	6000	0	1	000000082000000006860000000001	GW00686
27327	3000	0	1	000000082000000006870000000001	GW00687
27336	10000	0	1	000000082000000006880000000001	GW00688
27333	9000	0	1	000000082000000006890000000001	GW00689
15039	1800	0	1	000000082000000006900000000001	GW00690
15039	18000	0	10	000000082000000006910000000001	GW00691
15040	4500	0	1	000000082000000006920000000001	GW00692
15040	45000	0	10	000000082000000006930000000001	GW00693
15041	11250	0	1	000000082000000006940000000001	GW00694
15042	27000	0	1	000000082000000006950000000001	GW00695
27892	1000	0	1	000000082000000006960000000001	GW00696
28036	13000	0	1	000000082000000006970000000001	GW00697
27883	1000	604800	1	000000082000000006980000000001	GW00698
27886	100	604800	1	000000082000000006990000000001	GW00699
27884	600	604800	1	000000082000000007000000000001	GW00700
27885	200	604800	1	000000082000000007010000000001	GW00701
27876	1000	604800	1	000000082000000007020000000001	GW00702
27879	100	604800	1	000000082000000007030000000001	GW00703
27877	600	604800	1	000000082000000007040000000001	GW00704
27878	200	604800	1	000000082000000007050000000001	GW00705
27883	10000	0	1	000000082000000007060000000001	GW00706
27886	1000	0	1	000000082000000007070000000001	GW00707
27884	6000	0	1	000000082000000007080000000001	GW00708
27885	2000	0	1	000000082000000007090000000001	GW00709
27876	10000	0	1	000000082000000007100000000001	GW00710
27879	1000	0	1	000000082000000007110000000001	GW00711
27877	6000	0	1	000000082000000007120000000001	GW00712
27878	2000	0	1	000000082000000007130000000001	GW00713
27888	12000	0	1	000000082000000007140000000001	GW00714
27887	12000	0	1	000000082000000007150000000001	GW00715
27764	1000	604800	1	000000082000000007160000000001	GW00716
27765	400	604800	1	000000082000000007180000000001	GW00718
27335	15000	0	1	000000082000000007190000000001	GW00719
27334	10000	0	1	000000082000000007200000000001	GW00720
27338	15000	0	1	000000082000000007210000000001	GW00721
27337	10000	0	1	000000082000000007220000000001	GW00722
27778	15000	0	1	000000082000000007240000000001	GW00724
27764	10000	0	1	000000082000000007250000000001	GW00725
27776	7000	0	1	000000082000000007260000000001	GW00726
27768	2000	0	1	000000082000000007270000000001	GW00727
27765	4000	0	1	000000082000000007280000000001	GW00728
28181	1000	0	1	000000082000000007290000000001	GW00729
27774	200	604800	1	000000082000000007320000000001	GW00732
27774	2000	0	1	000000082000000007330000000001	GW00733
27768	200	604800	1	000000082000000007340000000001	GW00734
27771	19000	0	1	000000082000000007350000000001	GW00735
28441	500	0	1	000000082000000007360000000001	GW00736
28117	500	0	1	000000082000000007370000000001	GW00737
27880	1100	604800	1	000000082000000007380000000001	GW00738
27882	100	604800	1	000000082000000007390000000001	GW00739
27881	300	604800	1	000000082000000007400000000001	GW00740
26357	900	604800	1	000000082000000007410000000001	GW00741
26365	600	604800	1	000000082000000007420000000001	GW00742
26374	200	604800	1	000000082000000007430000000001	GW00743
27880	11000	0	1	000000082000000007440000000001	GW00744
27882	1000	0	1	000000082000000007450000000001	GW00745
27881	3000	0	1	000000082000000007460000000001	GW00746
27889	12000	0	1	000000082000000007470000000001	GW00747
26357	9000	0	1	000000082000000007480000000001	GW00748
26181	12000	0	1	000000082000000007490000000001	GW00749
26365	6000	0	1	000000082000000007500000000001	GW00750
26374	2000	0	1	000000082000000007510000000001	GW00751
28553	1000	0	1	000000082000000007520000000001	GW00752
28086	900	604800	1	000000082000000007530000000001	GW00753
27974	200	604800	1	000000082000000007540000000001	GW00754
28087	600	604800	1	000000082000000007550000000001	GW00755
28088	100	604800	1	000000082000000007560000000001	GW00756
28091	900	604800	1	000000082000000007570000000001	GW00757
27975	200	604800	1	000000082000000007580000000001	GW00758
28092	600	604800	1	000000082000000007590000000001	GW00759
28093	200	604800	1	000000082000000007600000000001	GW00760
28095	9000	0	1	000000082000000007610000000001	GW00761
28086	9000	0	1	000000082000000007620000000001	GW00762
27974	2000	0	1	000000082000000007630000000001	GW00763
28087	6000	0	1	000000082000000007640000000001	GW00764
28088	1000	0	1	000000082000000007650000000001	GW00765
28097	11000	0	1	000000082000000007660000000001	GW00766
28091	9000	0	1	000000082000000007670000000001	GW00767
27975	2000	0	1	000000082000000007680000000001	GW00768
28092	6000	0	1	000000082000000007690000000001	GW00769
28093	2000	0	1	000000082000000007700000000001	GW00770
30866	1000	0	1	000000082000000007710000000001	GW00771
30177	800	604800	1	000000082000000007900000000001	GW00790
30179	500	604800	1	000000082000000007720000000001	GW00772
30180	200	604800	1	000000082000000007730000000001	GW00773
24352	800	604800	1	000000082000000007740000000001	GW00774
24355	500	604800	1	000000082000000007750000000001	GW00775
24361	200	604800	1	000000082000000007760000000001	GW00776
30181	11000	0	1	000000082000000007770000000001	GW00777
30177	8000	0	1	000000082000000007780000000001	GW00778
30179	5000	0	1	000000082000000007790000000001	GW00779
30180	2000	0	1	000000082000000007800000000001	GW00780
24352	8000	0	1	000000082000000007810000000001	GW00781
24355	5000	0	1	000000082000000007820000000001	GW00782
24361	2000	0	1	000000082000000007830000000001	GW00783
29949	2500	0	1	000000082000000007850000000001	GW00785
30998	2000	0	1	000000082000000007860000000001	GW00786
30137	6000	0	1	000000082000000007870000000001	GW00787
30613	2500	0	1	000000082000000007880000000001	GW00788
30867	1000	0	1	000000082000000007890000000001	GW00789
31076	1000	0	1	000000082000000007910000000001	GW00791
18228	22500	0	1	000000082000000007920000000001	GW00792
29949	300	0	1	000000082000000007840000000001	GW00784
18305	43000	0	1	000000082000000007930000000001	GW00793
30367	45000	0	1	000000082000000007940000000001	GW00794
30406	22500	0	1	000000082000000007950000000001	GW00795
29452	11000	0	1	000000082000000007960000000001	GW00796
28489	8000	0	1	000000082000000007970000000001	GW00797
28486	8000	0	1	000000082000000007980000000001	GW00798
28487	5000	0	1	000000082000000007990000000001	GW00799
28488	2000	0	1	000000082000000008000000000001	GW00800
30190	8000	0	1	000000082000000008010000000001	GW00801
30187	8000	0	1	000000082000000008020000000001	GW00802
30188	5000	0	1	000000082000000008030000000001	GW00803
30189	2000	0	1	000000082000000008040000000001	GW00804
28486	800	604800	1	000000082000000008050000000001	GW00805
28487	500	604800	1	000000082000000008060000000001	GW00806
28488	200	604800	1	000000082000000008070000000001	GW00807
30187	800	604800	1	000000082000000008080000000001	GW00808
30188	500	604800	1	000000082000000008090000000001	GW00809
30189	200	604800	1	000000082000000008100000000001	GW00810
30407	53000	0	1	000000082000000008110000000001	GW00811
28670	8000	0	1	000000082000000008120000000001	GW00812
29596	8000	0	1	000000082000000008130000000001	GW00813
29598	5000	0	1	000000082000000008140000000001	GW00814
29600	2000	0	1	000000082000000008150000000001	GW00815
29601	8000	0	1	000000082000000008160000000001	GW00816
28928	8000	0	1	000000082000000008170000000001	GW00817
28929	2000	0	1	000000082000000008180000000001	GW00818
29596	800	604800	1	000000082000000008190000000001	GW00819
29598	500	604800	1	000000082000000008200000000001	GW00820
29600	200	604800	1	000000082000000008210000000001	GW00821
28928	800	604800	1	000000082000000008220000000001	GW00822
28929	200	604800	1	000000082000000008230000000001	GW00823
18228	22500	0	1000	000000082000000008240000000001	GW00824
30172	11000	0	1	000000082000000008250000000001	GW00825
30173	5000	0	1	000000082000000008260000000001	GW00826
30174	2000	0	1	000000082000000008270000000001	GW00827
30176	12000	0	1	000000082000000008280000000001	GW00828
30182	12000	0	1	000000082000000008290000000001	GW00829
30183	5000	0	1	000000082000000008300000000001	GW00830
30184	3000	0	1	000000082000000008310000000001	GW00831
30186	12000	0	1	000000082000000008320000000001	GW00832
31371	1000	0	1	000000082000000008390000000001	GW00839
18181	300	0	1	000000082000000008400000000001	GW00840
31647	300	0	1	000000082000000008410000000001	GW00841
30848	11000	0	1	000000082000000008420000000001	GW00842
30861	12000	0	1	000000082000000008430000000001	GW00843
30849	5000	0	1	000000082000000008440000000001	GW00844
30847	2000	0	1	000000082000000008450000000001	GW00845
30862	12000	0	1	000000082000000008460000000001	GW00846
30837	11000	0	1	000000082000000008470000000001	GW00847
30836	5000	0	1	000000082000000008480000000001	GW00848
30835	2000	0	1	000000082000000008490000000001	GW00849
32090	1000	0	1	010000820400000000090000000001	GW00850
28333	8000	0	1	010000820400000000100000000001	GW00851
28335	4000	0	1	010000820400000000110000000001	GW00852
28337	1000	0	1	010000820400000000120000000001	GW00853
28343	8000	0	1	010000820400000000130000000001	GW00854
28339	8000	0	1	010000820400000000140000000001	GW00855
28340	8000	0	1	010000820400000000150000000001	GW00856
28345	8000	0	1	010000820400000000160000000001	GW00857
28334	8000	0	1	010000820400000000170000000001	GW00858
28336	4000	0	1	010000820400000000180000000001	GW00859
28338	1000	0	1	010000820400000000190000000001	GW00860
30363	14000	0	1	010000820400000000200000000001	GW00861
30364	33000	0	1	010000820400000000210000000001	GW00862
30365	42000	0	1	010000820400000000220000000001	GW00863
30843	2000	0	1	010000820400000000230000000001	GW00864
30844	4000	0	1	010000820400000000240000000001	GW00865
30845	8000	0	1	010000820400000000250000000001	GW00866
30846	2000	0	1	010000820400000000260000000001	GW00867
30855	2000	0	1	010000820400000000270000000001	GW00868
30856	8000	0	1	010000820400000000280000000001	GW00869
30857	4000	0	1	010000820400000000290000000001	GW00870
30858	2000	0	1	010000820400000000300000000001	GW00871
30863	8000	0	1	010000820400000000310000000001	GW00872
30864	8000	0	1	010000820400000000320000000001	GW00873
33115	1000	0	1	010000820400000000330000000001	GW00874
31035	10000	0	1	010000820400000000340000000001	GW00875
31036	2000	0	1	010000820400000000350000000001	GW00876
31051	10000	0	1	010000820400000000360000000001	GW00877
31037	2000	0	1	010000820400000000370000000001	GW00878
31028	10000	0	1	010000820400000000380000000001	GW00879
31029	4000	0	1	010000820400000000390000000001	GW00880
31030	2000	0	1	010000820400000000400000000001	GW00881
31048	10000	0	1	010000820400000000410000000001	GW00882
31291	2000	0	1	010000820400000000420000000001	GW00883
31295	10000	0	1	010000820400000000430000000001	GW00884
31306	10000	0	1	010000820400000000440000000001	GW00885
31302	2000	0	1	010000820400000000450000000001	GW00886
31293	2000	0	1	010000820400000000460000000001	GW00887
31297	10000	0	1	010000820400000000470000000001	GW00888
31300	4000	0	1	010000820400000000480000000001	GW00889
31303	2000	0	1	010000820400000000490000000001	GW00890
31308	10000	0	1	010000820400000000500000000001	GW00891
33969	2500	0	1	010000820400000000600000000001	GW00901
31650	2000	0	1	010000820400000000610000000001	GW00902
31661	12000	0	1	010000820400000000620000000001	GW00903
31649	12000	0	1	010000820400000000630000000001	GW00904
31662	12000	0	1	010000820400000000640000000001	GW00905
31659	2000	0	1	010000820400000000650000000001	GW00906
31655	6000	0	1	010000820400000000660000000001	GW00907
31654	2000	0	1	010000820400000000670000000001	GW00908
31653	8000	0	1	010000820400000000680000000001	GW00909
34677	1000	0	1	010000820400000000870000000001	GW00910
31869	8000	0	1	010000820400000000880000000001	GW00911
31870	4000	0	1	010000820400000000890000000001	GW00912
31871	2000	0	1	010000820400000000900000000001	GW00913
31876	8000	0	1	010000820400000000910000000001	GW00914
31877	8000	0	1	010000820400000000920000000001	GW00915
31875	2000	0	1	010000820400000000930000000001	GW00916
31874	5000	0	1	010000820400000000940000000001	GW00917
31873	2000	0	1	010000820400000000950000000001	GW00918
31872	8000	0	1	010000820400000000960000000001	GW00919
32212	12000	0	1	010000820400000000970000000001	GW00920
32213	2000	0	1	010000820400000000980000000001	GW00921
32214	3000	0	1	010000820400000000990000000001	GW00922
32215	8000	0	1	010000820400000001000000000001	GW00923
32224	8000	0	1	010000820400000001010000000001	GW00924
32225	8000	0	1	010000820400000001020000000001	GW00925
32218	3000	0	1	010000820400000001030000000001	GW00926
32216	2000	0	1	010000820400000001040000000001	GW00927
32217	5000	0	1	010000820400000001050000000001	GW00928
32208	8000	0	1	010000820400000001060000000001	GW00929
32209	2000	0	1	010000820400000001070000000001	GW00930
32211	3000	0	1	010000820400000001080000000001	GW00931
32210	5000	0	1	010000820400000001090000000001	GW00932
32222	8000	0	1	010000820400000001100000000001	GW00933
32226	8000	0	1	010000820400000001110000000001	GW00934
32221	3000	0	1	010000820400000001120000000001	GW00935
32219	8000	0	1	010000820400000001130000000001	GW00936
32220	5000	0	1	010000820400000001140000000001	GW00937
35354	1000	0	1	010000820400000001150000000001	GW00938
33090	12000	0	1	010000820400000001160000000001	GW00939
33091	2000	0	1	010000820400000001170000000001	GW00940
33092	2000	0	1	010000820400000001180000000001	GW00941
33108	8000	0	1	010000820400000001190000000001	GW00942
32875	8000	0	1	010000820400000001200000000001	GW00943
32882	8000	0	1	010000820400000001210000000001	GW00944
32878	3000	0	1	010000820400000001220000000001	GW00945
32876	2000	0	1	010000820400000001230000000001	GW00946
32877	5000	0	1	010000820400000001240000000001	GW00947
35353	1000	0	1	010000820400000001250000000001	GW00948
